,vth.gamma.rel_power,vth.beta.rel_power,vth.alpha.rel_power,vth.theta.rel_power,vsn.gamma.rel_power,vsn.beta.rel_power,vsn.alpha.rel_power,vsn.theta.rel_power,vge.gamma.rel_power,vge.beta.rel_power,vge.alpha.rel_power,vge.theta.rel_power,vgi.gamma.rel_power,vgi.beta.rel_power,vgi.alpha.rel_power,vgi.theta.rel_power,vth.vsn.gamma.avg_coherence,vth.vsn.beta.avg_coherence,vth.vsn.alpha.avg_coherence,vth.vsn.theta.avg_coherence,vth.vge.gamma.avg_coherence,vth.vge.beta.avg_coherence,vth.vge.alpha.avg_coherence,vth.vge.theta.avg_coherence,vth.vgi.gamma.avg_coherence,vth.vgi.beta.avg_coherence,vth.vgi.alpha.avg_coherence,vth.vgi.theta.avg_coherence,vsn.vge.gamma.avg_coherence,vsn.vge.beta.avg_coherence,vsn.vge.alpha.avg_coherence,vsn.vge.theta.avg_coherence,vsn.vgi.gamma.avg_coherence,vsn.vgi.beta.avg_coherence,vsn.vgi.alpha.avg_coherence,vsn.vgi.theta.avg_coherence,vge.vgi.gamma.avg_coherence,vge.vgi.beta.avg_coherence,vge.vgi.alpha.avg_coherence,vge.vgi.theta.avg_coherence,time_ms
10,0.8086307075776623,0.17977519654611648,0.009294801381703629,0.002299294494517735,0.55700153035054,0.315809169083319,0.09461411502096947,0.03257518554517133,0.909055035234658,0.056046113110286996,0.02436561584233537,0.01053323581271965,0.8090511637402497,0.1276474489711084,0.043418339378488525,0.01988304791015346,0.3316828353197258,0.33589660246867564,0.12145197083461338,0.34178311018550644,0.3229199842116319,0.41251981530401977,0.2588154860345818,0.19332565684850583,0.3613963302662597,0.43904736339928396,0.10452201928818608,0.26398580757569456,0.6105246820746367,0.41627429427752705,0.5497073023344023,0.2009999729472321,0.3555239130259405,0.5047081559072553,0.32228387630156063,0.29474956707367683,0.36531088862357425,0.39124721768415877,0.4224429939997635,0.6350259860615326,3.0
11,0.8086430024928585,0.17977487133184913,0.009281531153548414,0.0023005950217438406,0.5570345527776713,0.31578317539246764,0.09463139242707723,0.03255087940278376,0.9090421449567494,0.05605645559902012,0.02437124518017464,0.010530154264055729,0.8090526935413401,0.1276574452510641,0.04341149539967288,0.019878365807922873,0.3317431336026804,0.3358818624233966,0.12175894114185178,0.34214769649597876,0.3229853375733279,0.41252167212190943,0.2589842687337205,0.19342364594394995,0.36141139494403657,0.43898757495987306,0.1047849532700836,0.2637020212904592,0.6105290122734053,0.4163600561904727,0.549891793115164,0.20133193147019943,0.355472787327268,0.5048602518291735,0.3225717093968214,0.29497432987986644,0.36523842245642013,0.39135437756931996,0.4221694136713155,0.6349213961315847,3.3
12,0.8086563603319025,0.1797727151935996,0.009269150854448868,0.002301773620048958,0.557049620936057,0.31577653593732835,0.09464975162531745,0.032524091501297085,0.9090353596631753,0.05606444092236661,0.0243744136414749,0.01052578577298322,0.8090583840823113,0.12764880275775425,0.04341620822131425,0.019876604938620184,0.33180741083858795,0.33590104614098615,0.12205500903018082,0.34242361816761796,0.32306052951671715,0.4125053883410149,0.2590368458916246,0.1934768027588419,0.3614357053541123,0.438872759153106,0.10497032834639689,0.26355482354219034,0.610577249661485,0.41640724600003276,0.5500226086438851,0.2017646647152481,0.3554216491621189,0.5049657039306485,0.322883846942245,0.29537367244193663,0.3651981662847235,0.3914476339354279,0.4219215935796695,0.6348635014764336,3.5999999999999996
13,0.8086709950339692,0.1797683851017099,0.009257558755257547,0.0023030611090633256,0.5570571764129737,0.31576825638769734,0.09467719437326463,0.03249737282606437,0.9090357060617098,0.056068336803905064,0.02437585137613694,0.010520105758248103,0.8090592198241704,0.12765708115823937,0.04341495173738447,0.019868747280205587,0.3318213221160787,0.3358182855049343,0.12236631930995348,0.3427044606722231,0.3231035282372275,0.41248262118439777,0.2591140202913715,0.19362882200214013,0.36144756736947714,0.4388063595840039,0.10526966099018135,0.2632736477275672,0.610650439058705,0.4164144666620535,0.5502742393721712,0.2021259498599946,0.35543975279328155,0.5051342021534438,0.3232775520043129,0.29557102051479,0.36515659725559185,0.3915359577937481,0.4217784887951753,0.6347810895039975,3.9
14,0.8086819159659108,0.17976877523097096,0.009244694277803807,0.0023046145253144863,0.5570576902340535,0.31578060043517403,0.09469355957291338,0.0324681497578589,0.9090212943783406,0.05607905140338689,0.02438357172919737,0.010516082489075106,0.8090511799712741,0.12765373551308706,0.043413206351793195,0.01988187816384577,0.3318882363049829,0.33580386209239627,0.12266079571270967,0.34298566130360025,0.32317253163810644,0.41246628923494955,0.2591864850120368,0.19365869073384323,0.3614607971506841,0.4387103158569165,0.10546168226608883,0.2629695911173754,0.6107229457337533,0.41644000360975275,0.5504336640078361,0.20267650981929003,0.3553729911801321,0.5053859945015504,0.32355150856741755,0.295884887372157,0.3651215790123496,0.39164965108410016,0.42149898561983834,0.634734982885454,4.2
15,0.8086938354629208,0.17976845936087585,0.009232267429690973,0.0023054377465123402,0.5570788458579042,0.3157594685701358,0.09472912268468554,0.032432562887274426,0.909012264160522,0.05608844748037786,0.02438708903907342,0.010512199320026686,0.8090481466140462,0.12766774690891672,0.043411353415163334,0.01987275306187368,0.3319941644483158,0.335821955193084,0.12304664958303588,0.343283310384863,0.3232310682785184,0.4124753417870533,0.2593260750558161,0.19386314852691905,0.3615026176079745,0.43857274323294265,0.10576196416801249,0.26301454691577086,0.6106882754052468,0.4164340231096187,0.550733168427653,0.2030425486929345,0.3554395776041804,0.505472732688334,0.32391225902192355,0.2963018145799109,0.36506457218979627,0.3917811864200715,0.42131976344934435,0.6346056995403101,4.5
16,0.8087105094154482,0.17976350835926955,0.009218908521735287,0.0023070737035470576,0.5570832654857343,0.3157553740541735,0.09475148309505957,0.032409877365032834,0.9090073913789535,0.056095988151313926,0.024389162613602338,0.010507457856130336,0.8090523718261795,0.127664223002212,0.043410965987350475,0.01987243918425789,0.33201623730611535,0.33570540288223943,0.12329158761555976,0.34350627951762097,0.32330408611063954,0.4124047492825284,0.2594096015528605,0.19391487019837544,0.36150681776257254,0.4384792543024138,0.10596935420857827,0.2626926101799503,0.6107794039553985,0.4165172185561996,0.5508891908819054,0.20335871108710624,0.3553630065867992,0.5056307127445197,0.32417386384292174,0.2965421158095893,0.3650032720900627,0.39195577538209936,0.4209811384282737,0.634419844144329,4.8
17,0.8087261392176573,0.17975910037244336,0.009206640896852683,0.0023081195130465752,0.5570621379564895,0.3157667199824575,0.09478629746027882,0.032384844600774114,0.9090016397428262,0.05610036202793776,0.02439443843218353,0.010503559797052375,0.8090399713103009,0.12767676439213402,0.043407564251406905,0.019875700046158275,0.3320903660638125,0.3356486888655681,0.12362125242986954,0.3437689560840682,0.3233675796027684,0.41247917776037935,0.25935108639892307,0.19402277997793277,0.36154842305404283,0.4384188027623641,0.10617794022623159,0.26252099651625527,0.6108626885707331,0.4165356370109549,0.5510893053010524,0.20383060236011818,0.3553570844572491,0.5058792540727087,0.3243984138452519,0.29681852456943075,0.36497207135730236,0.39205412305895454,0.4207825327103233,0.6344203356849457,5.1
18,0.8087339944762806,0.17976205987896063,0.009194390237204132,0.002309555407554683,0.5570730493339071,0.31572863509817367,0.09483021282145028,0.032368102746468945,0.9089916668888817,0.056110554841370085,0.02439887448822565,0.010498903781522441,0.8090316476246,0.12768725438986514,0.04341378334299067,0.019867314642544348,0.33213130575791133,0.3355962015651999,0.12403507831552008,0.34424904944421186,0.3234223378669822,0.41240632288439283,0.25961952678495703,0.19416320610662513,0.3615659660715149,0.43830123775731533,0.10651860420655201,0.26231829520844746,0.6109236838512873,0.4165850664417011,0.5513163006888572,0.20421832546950403,0.3553655440756466,0.5060274135918948,0.324708767903916,0.29721453155487365,0.3649212631135164,0.3921478597957848,0.42054217139835914,0.6343147783403699,5.3999999999999995
19,0.8087502911242873,0.17975693631983225,0.009181935848354196,0.002310836707526289,0.5570932160265003,0.3156934881598922,0.09486525658767023,0.03234803922593731,0.9089858376702564,0.05611667411674347,0.02440202449756747,0.010495463715432864,0.8090334664859842,0.12769420733956735,0.04340251707574628,0.019869809098701976,0.33218325097357887,0.3356143813926274,0.12438078063052052,0.34459689891136136,0.3234854613152481,0.41242632719667666,0.2597936364278731,0.19427133296885774,0.36160014149111225,0.43817527396278394,0.10675581784194313,0.26208029278516093,0.6109917998917922,0.41660730491135384,0.5516109422524844,0.20461473044509448,0.35536706519607647,0.5062117882392215,0.325009889996132,0.2974201168439166,0.36486839772302887,0.39225489606624153,0.420282421697524,0.6342327788922969,5.7
20,0.8087617316439067,0.17975690115104287,0.009169173189651268,0.002312194015399174,0.5571584826578299,0.3156521242562886,0.0948631414330941,0.032326251652787345,0.9089790342423232,0.0561253723799609,0.02440375258849317,0.010491840789222804,0.8090303162427723,0.12769950494283488,0.04340642281663177,0.019863755997761145,0.3322417799069089,0.3355500051564239,0.12464542757885755,0.3448922075037594,0.3235422407455178,0.41239632159039946,0.25985097119426137,0.19440279871311006,0.36158807427646084,0.43804759562286,0.10698630560150894,0.2618735524935999,0.611003729149926,0.4166040038549606,0.5515591214483362,0.20512360429073456,0.355383604955565,0.5063796416970675,0.32536482539612904,0.29782782851828193,0.36483578761560537,0.3924268877040575,0.42006046933405267,0.6340608787679561,6.0
21,0.8087784701405326,0.17975096429442441,0.009157103238347841,0.0023134623266952738,0.5570974325836755,0.31570635595382207,0.09490494579293433,0.03229126566956822,0.9089762393085663,0.05613064799087525,0.024407472086466816,0.010485640614091588,0.8090257387241848,0.12770695614990676,0.04339870166650357,0.019868603459404874,0.3323218253109433,0.3355213434505366,0.12509034303430164,0.34507852414414963,0.3236312219007277,0.41239348392310105,0.259933165903779,0.19442170407205747,0.3616048498524751,0.4379658285111992,0.1072908334478599,0.2615855025946644,0.6110658993759215,0.41661469766880826,0.5519672476378813,0.20546102455647658,0.3553509294127735,0.5065149246067072,0.3256260817864512,0.29804768019894307,0.36478623668540244,0.39251049838358193,0.4198490109633603,0.6340216134821386,6.3
22,0.8087885377301324,0.17975170094910617,0.009144990023174072,0.0023147712975872658,0.5571207087027955,0.31568595298512014,0.09492490825589454,0.032268430056189554,0.90896183241851,0.05614319263093818,0.02441212158827853,0.010482853362273411,0.809004603173034,0.12771657440013776,0.043411520310220435,0.019867302116607817,0.332310931845739,0.33540250638503066,0.1254370048845924,0.3453827739328987,0.323680904421842,0.4123722199022691,0.2600613296757507,0.19456974508909336,0.36164173122766374,0.4379176654028692,0.10756052967143252,0.26141348639404355,0.6111634565166555,0.41664943758824685,0.552095368512773,0.20587257247867802,0.35530252479247204,0.5066610339112748,0.32603660798948286,0.29841205933943654,0.3647290029315116,0.39257727747622295,0.41953598069969544,0.6338818976185673,6.6
23,0.8088000836972334,0.17975046317800492,0.009133465388868419,0.0023159877358932433,0.5570842116665748,0.3157061836688365,0.09496667066923163,0.0322429339953569,0.9089584865535916,0.05614741991710519,0.024415629259694878,0.010478464269608233,0.8090123386172557,0.1277241019471577,0.04340241750751826,0.019861141928068357,0.33240332288110874,0.3353691013576885,0.1257604172334014,0.3457239167483238,0.3237431351447292,0.41239486299268685,0.26012198525839,0.1947232853146307,0.3616818053958497,0.43770641483502265,0.10774829414416232,0.2613422201918943,0.6111844168470061,0.4166906573086218,0.552334366820881,0.20626170134236813,0.35529551823107997,0.5068827996858891,0.3263175067180898,0.29864361640145,0.36469243315808786,0.39279097550829234,0.41940325104859894,0.6337792846567972,6.8999999999999995
24,0.8088193527845251,0.17974367432704563,0.009119905352645936,0.002317067535783255,0.5571122194419202,0.3156866753358655,0.09498538006473557,0.03221572515747849,0.9089511793361251,0.05615530789426845,0.024419691510629424,0.010473821258977039,0.8090112816266776,0.12772668619387292,0.04340488712905176,0.01985714505039757,0.3324212737073454,0.33531307188963183,0.12614825911679262,0.34604990892362436,0.3238033461676186,0.41238449773085567,0.26021724973389454,0.1948306563548759,0.3616940335174337,0.4376429533265082,0.10801660318253983,0.2610261650713134,0.6112932179833618,0.4167551920762971,0.5525454111002015,0.2067044041707698,0.35530089450780733,0.5069581487754915,0.32665692807511004,0.29893720052456846,0.3646245863503271,0.3929401197450073,0.4192110437852673,0.6337250828910751,7.199999999999999
25,0.8088276111818966,0.17974563323368012,0.009108040129604545,0.002318715454818582,0.5571483755407229,0.31563930189452777,0.09502091032482889,0.03219141223992038,0.9089402666632327,0.05616586610568616,0.024424917353699234,0.010468949877381901,0.8090095190964115,0.1277272365196854,0.04340550381227188,0.019857740571631064,0.3325193307595202,0.3353192002533163,0.12654820002111125,0.3462390543150486,0.32385850205207733,0.41229825884681565,0.26027944888945054,0.19486487079606132,0.36171161416496406,0.4375039719260023,0.10830107380041101,0.26078171837256214,0.6113197814169348,0.416778881628329,0.552764260758725,0.20716184436529134,0.3552755954317993,0.5072140332116876,0.3269522973202365,0.2993311658117893,0.3645829046719995,0.3930319624416756,0.41893559273982756,0.633549249870355,7.5
26,0.808839969348583,0.17974384878126365,0.009096116253702017,0.0023200656164513124,0.5571023621564434,0.31567349175694226,0.09505088545532349,0.03217326063129078,0.908932422948279,0.05617380501057287,0.024428508754811715,0.010465263286336393,0.8089916409337684,0.12774798802885098,0.04340464821563746,0.019855722821743235,0.3325805420900091,0.3352621519083059,0.1270001772280378,0.3464213573313253,0.3239271302301499,0.4123384151823176,0.2605124926257388,0.194967599730465,0.361756491730984,0.437406164698372,0.1086013501359169,0.26064018638298614,0.6113913130554336,0.4168024967627995,0.5529871871882124,0.20753993123926726,0.355316957691915,0.507298159696509,0.32723766981685154,0.2997075737037105,0.36456427694090726,0.39319242638505625,0.41871415743805207,0.6335689276569587,7.8
27,0.8088573335912878,0.17973883612613556,0.00908318044743357,0.0023206498351432533,0.557116073244102,0.3156834564870361,0.09507666589813342,0.03212380437072836,0.9089233838108302,0.05618308522323631,0.02443218127240933,0.01046134969352408,0.8089949249758353,0.12774409495786596,0.04340771675693205,0.01985326330936671,0.3326315648227957,0.33523626608418355,0.12729274889145778,0.3469000532195675,0.32400298787118137,0.4123759888184379,0.2604320477081557,0.19507529798614434,0.36175256320020305,0.43731905576451496,0.10882492024841742,0.2605064817629458,0.6113988417221622,0.41683159147766574,0.5532392737615759,0.20793335079884825,0.35535561523745374,0.5075619822607418,0.3274996107580178,0.2998473393073011,0.3645150530661674,0.3933235725283061,0.4184674442901916,0.6333007416157952,8.1
28,0.8088686084465098,0.1797378984199376,0.00907148306008668,0.002322010073466139,0.5570948438124964,0.31568080044655805,0.09510752532813276,0.03211683041281287,0.9089180611270075,0.05618903564109689,0.024435390182797875,0.010457513049097698,0.8089742079508228,0.12776312979007026,0.04340986869909777,0.01985279356000919,0.3326779716342947,0.33516448015690253,0.1277392032826427,0.3472518911032048,0.32406250088856964,0.41232562988467825,0.260554452897252,0.195153626539289,0.36179254170896896,0.4372489311676886,0.10914219166629686,0.2602380841344095,0.6114644925043432,0.41687512510314934,0.5534250638257772,0.2082826276054858,0.35528492603742035,0.5076874453530618,0.3278422889818991,0.3001043968449619,0.36446984783708924,0.39341621014032374,0.4181988677373857,0.6332611297275769,8.4
29,0.8088803895686322,0.17973735163637727,0.009058816630806136,0.0023234421641843404,0.5571219281608922,0.3156559158002399,0.09513460720990176,0.032087548828966105,0.9089075713335769,0.05620186015771752,0.024439442195699126,0.010451126313006126,0.8089850154357286,0.12775662024265427,0.04340341943827541,0.019854944883341653,0.3327330001512232,0.33517559602151276,0.12811186433345023,0.34753560007014067,0.32412557047991997,0.41226595486260653,0.260612922549122,0.19523533889586767,0.36183451992827975,0.4370253919985666,0.10937204722073404,0.2599257029010208,0.6115732937324891,0.4168663286052263,0.5536422731841942,0.20879283689977837,0.35527491022471713,0.5079316747294103,0.32813126852486973,0.3006023805197753,0.36439284756047047,0.3935253072970513,0.41799188027373313,0.633150810451214,8.7
30,0.8088941404834478,0.17973422764597133,0.009047181644516443,0.0023244502260644927,0.5571043370055399,0.31568260336875104,0.0951459337417956,0.032067125883913555,0.9088978402079188,0.056210843915499804,0.02444329844121391,0.010448017435367489,0.8089435810913839,0.12778969118414013,0.04341612588354826,0.01985060184092777,0.33279143358626967,0.3350687539842617,0.1285019174033363,0.34774999859339967,0.3241841630761546,0.4122613758487493,0.2607631332993743,0.1953219217486784,0.3618678388133367,0.43696333181381664,0.10963464565174415,0.25970075970995643,0.6116067042152956,0.416947281463691,0.5537635875425534,0.20922428122249132,0.3553021412088155,0.5080766048821507,0.3283948054818688,0.3008035445488032,0.36436472903656747,0.39367556024473144,0.41773732196902635,0.6330900975849515,9.0
31,0.8089082429235152,0.17973116727875624,0.009034843807390369,0.002325745990338319,0.5571499134289791,0.3156179361610341,0.0951920120532591,0.03204013835672754,0.9088929610005533,0.056216503262445365,0.024446118699303063,0.010444417037698129,0.808972505382139,0.12777287490163045,0.04340493940770142,0.019849680308528933,0.3328392783350508,0.3350884912285298,0.12893279966601193,0.34794648838438164,0.32425089179839317,0.41222522465369416,0.26078335666281804,0.19544736736340199,0.36188798139737127,0.43681568968571366,0.10993551608803032,0.25946488624460246,0.6115778896186138,0.41697405082232014,0.5540685904217665,0.20968668977310245,0.3553231599047096,0.5081999364384604,0.3287677367804549,0.30113793911144915,0.3643141433750835,0.3938423942982919,0.41759565237806806,0.6330499911276996,9.299999999999999
32,0.8089213830280031,0.17972840954887337,0.009023403966669894,0.002326803456453648,0.5571289018598249,0.31562606355926576,0.0952214255170861,0.032023609063823316,0.9088807116542192,0.0562268024866147,0.024451496254024613,0.01044098960514137,0.8089646017431497,0.1277901491886686,0.043405887202888925,0.019839361865292882,0.33291201281312977,0.3350438388433189,0.12934069456250194,0.3482930906855798,0.3243167389127717,0.4122667009742027,0.2609747651429072,0.19561902819349053,0.3619091816309623,0.4366766760691267,0.11023299723415429,0.25941063861087066,0.6116783011700678,0.4169929924537506,0.5542322731469097,0.210062907002329,0.3552860507581943,0.5084084470621653,0.3290478025509582,0.30137480174825115,0.3642665038870724,0.39393159897734303,0.41729188242518633,0.6329209070255876,9.6
33,0.8089358381633518,0.1797244476330418,0.009011206491561966,0.002328507712044251,0.5571500863635063,0.31560377051565247,0.09524535830757452,0.03200078481326696,0.9088730338980927,0.0562351541744419,0.0244565395167217,0.010435272410743462,0.8089456313024086,0.12780261905942517,0.043405606407082124,0.019846143231084315,0.33293488415956274,0.3349357807035307,0.12976489569395647,0.34864923597905967,0.32437967804901696,0.41218559950697453,0.2609827119204241,0.19566951392679094,0.3619302715210113,0.4365354147104962,0.11048505050038879,0.2591683359992848,0.6117603134317092,0.41699977744304006,0.5545013183050147,0.2105348179251672,0.35528819922663474,0.5085137168723197,0.3294706596012215,0.30182960606602494,0.36424052983869937,0.3940175812052838,0.41706831271127764,0.632728170605664,9.9
