,time,action,r_reliable_index,r_sgpi_sse,r_beta_power,r_pred_pd,r_dbs,r_overall,vth.gamma.rel_power,vth.beta.rel_power,vth.alpha.rel_power,vth.theta.rel_power,vsn.gamma.rel_power,vsn.beta.rel_power,vsn.alpha.rel_power,vsn.theta.rel_power,vge.gamma.rel_power,vge.beta.rel_power,vge.alpha.rel_power,vge.theta.rel_power,vgi.gamma.rel_power,vgi.beta.rel_power,vgi.alpha.rel_power,vgi.theta.rel_power,vth.vsn.gamma.avg_coherence,vth.vsn.beta.avg_coherence,vth.vsn.alpha.avg_coherence,vth.vsn.theta.avg_coherence,vth.vge.gamma.avg_coherence,vth.vge.beta.avg_coherence,vth.vge.alpha.avg_coherence,vth.vge.theta.avg_coherence,vth.vgi.gamma.avg_coherence,vth.vgi.beta.avg_coherence,vth.vgi.alpha.avg_coherence,vth.vgi.theta.avg_coherence,vsn.vge.gamma.avg_coherence,vsn.vge.beta.avg_coherence,vsn.vge.alpha.avg_coherence,vsn.vge.theta.avg_coherence,vsn.vgi.gamma.avg_coherence,vsn.vgi.beta.avg_coherence,vsn.vgi.alpha.avg_coherence,vsn.vgi.theta.avg_coherence,vge.vgi.gamma.avg_coherence,vge.vgi.beta.avg_coherence,vge.vgi.alpha.avg_coherence,vge.vgi.theta.avg_coherence
20,6.0,0.0,0.2518518518518519,-0.2830120642449294,-0.5799634639454947,-0.62,0.0,-1.1999634639454948,0.8033124222919298,0.18367979035969265,0.009408449446582683,0.003599337901794988,0.45078556525060914,0.437155842782086,0.0959973002837183,0.016061291683586852,0.9216958953497941,0.06069736229480852,0.011730285094391066,0.005876457261006237,0.6841561045637703,0.2502137771950689,0.0631545210584111,0.0024755971827498022,0.35497772647947196,0.26202275603678,0.3129534058847151,0.4999113610409747,0.33232001502677205,0.40116627489874757,0.24914349240196793,0.5119101350993633,0.3725514237250215,0.32271001774563074,0.265240984866664,0.45040722577473613,0.6639182985918557,0.5128952916304479,0.5357638000012366,0.5300544340699951,0.4362879665891788,0.5969039413484384,0.45247803576453993,0.6517164542197109,0.4209472680607196,0.5302052699117187,0.5391763922031427,0.5030054307913212
21,6.3,0.0,0.2518518518518519,-0.3062960049080329,-0.5800601193308978,-0.62,0.0,-1.2000601193308977,0.8033126413636454,0.18368411300264587,0.009405239720190755,0.003598005913517619,0.4506876653984749,0.43723913491399524,0.09601595945381577,0.01605724023371421,0.9216959067310475,0.060697413913216695,0.01173340737576582,0.005873271979970077,0.6841427597432902,0.2502270888301547,0.06315632404372522,0.0024738273828297545,0.3548859177313951,0.26209781079778055,0.31259823787750174,0.500098115666754,0.3323796451302763,0.40135313459611754,0.2490550309236233,0.5120959472885318,0.3725105837276464,0.32263608412852046,0.2650842090687191,0.45013199627183714,0.6640506655199231,0.5129209678164642,0.5354032790242457,0.5302293906301799,0.43636332074401046,0.5968706935430658,0.4523509648804307,0.6517791131025568,0.420983316606437,0.5302228199383863,0.5394303783649168,0.5030612938858384
22,6.6,0.0,0.2518518518518519,-0.3288755510087417,-0.5801590462972507,-0.62,0.0,-1.2001590462972507,0.8033192774344281,0.1836834255584233,0.009400449540188937,0.003596847466959848,0.4505847120359248,0.4373212780205426,0.0960283427756096,0.016065667167923084,0.9216915082266223,0.06070137981955027,0.011737853482023991,0.0058692584718034735,0.6841214634458105,0.25023990678362645,0.06316464920723495,0.002473980563328173,0.3549056752491238,0.2622495194763074,0.3123813128514488,0.500849078641906,0.3324311179860175,0.4015296321196821,0.24868748046340877,0.5122106054420935,0.37251574667238624,0.3225654854097871,0.26482947696779024,0.4504005229906335,0.6642194972643313,0.5128703674649554,0.5353107397057751,0.5309502892764802,0.43647233802286106,0.5967455979015998,0.4521035652766406,0.6516900070216189,0.42106268086727283,0.530193741078921,0.5394813792829691,0.503144819942137
23,6.8999999999999995,0.0,0.2518518518518519,-0.35036067899904055,-0.58026973527893,-0.62,0.0,-1.20026973527893,0.8033239614766248,0.18368324949183434,0.009397383319509156,0.0035954057120318682,0.4505196136265915,0.4374124256788246,0.09600922970727555,0.016058730987308627,0.9216968083037551,0.060699327945410865,0.011740291887812095,0.0058635718630219436,0.6841003608406122,0.2502614999811632,0.06316678462928649,0.002471354548938054,0.3548605732403932,0.2623467802560047,0.3119728727609799,0.5011250562561115,0.3324683550848406,0.4017393903137707,0.24844587052724507,0.5124317469802687,0.37256795123029063,0.3224508444884456,0.2646803175819997,0.4505092163112107,0.6642704781025497,0.5129009835583117,0.5350303937047851,0.5314796298889132,0.4365678279788018,0.5966567525520445,0.4519063854332434,0.6521598816730668,0.42108145183188866,0.5301359207189519,0.5394626532677915,0.5033798946453982
24,7.199999999999999,0.0,0.2518518518518519,-0.37142040510878227,-0.5803513763130539,-0.62,0.0,-1.200351376313054,0.8033313178151705,0.18368176572687098,0.009392914736293074,0.0035940017216656212,0.4504496767436108,0.43747259438339897,0.0960160106807131,0.016061718192276968,0.9216949466313334,0.06070279302802925,0.011743224039722942,0.005859036300914392,0.684085020816176,0.2502795072280944,0.06316346166446514,0.0024720102912643934,0.35471670380109815,0.26240256728192707,0.3115075273277886,0.5015141506933205,0.3325354143930663,0.40197682946654273,0.2482370433284775,0.5125605314467216,0.37257036761822737,0.32237130302446676,0.26445577544246557,0.45050185819485095,0.6644608736109193,0.5128643114069739,0.534841644829006,0.5318226795503629,0.4365740870283816,0.5967257492659739,0.4519154619227438,0.6516553395753389,0.42112747062465544,0.530041071527712,0.5395903135265884,0.5033350640195183
25,7.5,0.0,0.2518518518518519,-0.3906393888038824,-0.5804495273631508,-0.62,0.0,-1.2004495273631508,0.8033319109793032,0.1836857584088517,0.009389307899578305,0.003593022712266674,0.450354525224025,0.4375595909005586,0.09601800013282111,0.016067883742595004,0.9216892130860139,0.06070665829257123,0.011747072798741712,0.005857055822673323,0.6840729200523177,0.25028679649648966,0.06316812805111169,0.002472155400080951,0.3547274635211408,0.262550820385054,0.31145134289435594,0.5019741096049437,0.3325663101583841,0.4021936002778529,0.24794515872807796,0.5127189533240395,0.3725268739414216,0.3222933913552341,0.26432906286995256,0.45084409875381626,0.6646197611341985,0.5127301379470682,0.5344715134804134,0.5322212428929677,0.43666134222895814,0.5965787172095682,0.4511540458230698,0.6518816839439844,0.42121174104404346,0.5300475897369048,0.5396452575191582,0.5038403929426021
26,7.8,0.0,0.2518518518518519,-0.40713514863230277,-0.5805520779518415,-0.62,0.0,-1.2005520779518415,0.8033392873872233,0.18368399785376213,0.009385111091858864,0.003591603667155816,0.45030589360647016,0.43761663750511826,0.09601231647195042,0.016065152416461122,0.9216863989640502,0.060712552339779444,0.011749749470773766,0.005851299225396638,0.6840272348151221,0.25032640643341253,0.06317476181393736,0.002471596937528142,0.354686236298788,0.2625686337358441,0.31120065819067666,0.5024263419400461,0.33262492148984507,0.4023695102270044,0.24760066012942997,0.5128946045063971,0.3725553017463806,0.3222206242149696,0.26408396007963353,0.45072122815737137,0.6647626813828269,0.5128599695450784,0.5340705001291203,0.53265701036018,0.436784716755643,0.5966052778369736,0.4508982814579349,0.6516001352891171,0.4212087673001275,0.530040721257501,0.5396653934643638,0.5036428492986135
27,8.1,0.0,0.2518518518518519,-0.41734179933377724,-0.5806745539338718,-0.62,0.0,-1.200674553933872,0.8033480154889118,0.1836812643812264,0.009380925076483606,0.003589795053378038,0.4502141443675163,0.43771895722955084,0.09600985656685075,0.01605704183608204,0.9216887517737347,0.060712213455411376,0.011752537514955056,0.005846497255898689,0.6840039234148003,0.2503469015753783,0.06318032568725394,0.0024688493225671886,0.3546180912529786,0.26269330735662816,0.31081295619228017,0.5026355757905574,0.3326765763733551,0.4026117572938078,0.24750538427033328,0.512881147204155,0.37257316378756666,0.3221415370294177,0.26394041674024377,0.4508918321349967,0.6648875140759594,0.5127903287625659,0.5337652254983415,0.5328689097902448,0.4368560234806294,0.5966247704941176,0.45081205056922224,0.6517801475100801,0.4212615580226162,0.529979814147812,0.5396826818538025,0.5041163955178396
28,8.4,0.0,0.2518518518518519,-0.42140421969815023,-0.5807924481694295,-0.62,0.0,-1.2007924481694294,0.8033480188168572,0.18368611048097072,0.00937716582445977,0.003588704877712231,0.4500914748451914,0.43781702172721826,0.09603498207675534,0.01605652135083506,0.9216935577096116,0.060708526946764395,0.011756246877201835,0.0058416684664221955,0.683981828114094,0.2503704178219156,0.0631782360205975,0.0024695180433928396,0.35459789816221615,0.2628408355491505,0.3104984515486223,0.5030104915836882,0.3327184977775634,0.4027328828709822,0.24722573033012413,0.5130493040382895,0.3725806518646159,0.32204088005814985,0.263807671497924,0.45117802734462603,0.6650525656464559,0.5127263038552222,0.533635411927041,0.5333360919179087,0.43689791275723505,0.5964787773061734,0.45031160062318654,0.6519366012915866,0.42131906365570404,0.5299832622495285,0.5397795353349493,0.5042356412667205
29,8.7,0.0,0.24814814814814812,-0.42494553666811635,-0.58088263552372,-0.62,0.0,-1.2008826355237199,0.8033552244394605,0.1836845913558325,0.00937285353637222,0.0035873306683348303,0.4500158502703092,0.437895785667863,0.09602080312454335,0.016067560937284436,0.9216831210212753,0.060718510968802944,0.011760234157906632,0.005838133852015187,0.6839755369198794,0.25037185721352273,0.06318259065351821,0.002470015213079429,0.3544417420530302,0.26290911496661057,0.31002366631244277,0.5034260324267196,0.3327871895513368,0.4030452898117877,0.24689946764965223,0.5132090021662721,0.372569127215574,0.3220076610709132,0.26366255430889485,0.4507771321109744,0.6652886858902143,0.5127700071524384,0.5333885752256938,0.5336393946008336,0.4370481782890147,0.5965494135594153,0.45030646178520933,0.6518234845808936,0.421368177020717,0.5298076911740532,0.5395057284328526,0.5040967237522219
